AGENCIA,CONTA,BANCO,TITULAR,OPERACAO,DATAHORA,VALOR
9999,0007,SANTANDER,ANA,SAQUE,2022-02-28T11:24:28,3332.36
2220,0001,SANTANDER,PAULA,DEPOSITO,2022-01-01T06:16:29,253.84
1520,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-01-31T05:48:23,1595.35
1044,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-02T18:49:00,4972.31
3320,0002,SANTANDER,FELIPE,SAQUE,2022-02-22T09:25:24,121.64
3320,0007,SANTANDER,BRUNO,SAQUE,2022-01-04T20:59:12,1193.50
1044,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-03T01:01:51,3300.70
9999,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-01T05:36:21,788.08
1044,0001,SANTANDER,BRUNO,DEPOSITO,2022-02-12T11:03:04,3546.76
3320,0002,SANTANDER,JULIA,DEPOSITO,2022-02-10T12:54:02,661.62
1520,0002,SANTANDER,BIA,DEPOSITO,2022-01-30T03:00:23,1318.97
1520,0001,SANTANDER,BRUNO,DEPOSITO,2022-01-05T03:11:55,2528.44
9999,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-01-17T07:54:19,206.09
1520,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-28T09:27:04,4328.40
1520,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-01-15T02:28:44,4053.97
2220,0001,SANTANDER,MARIA,DEPOSITO,2022-02-22T03:33:57,1379.11
1044,0001,SANTANDER,ANA,SAQUE,2022-02-08T18:31:52,1205.60
1520,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-09T03:42:20,162.71
2220,0002,SANTANDER,FELIPE,SAQUE,2022-01-31T10:35:59,1130.23
2220,0001,SANTANDER,PAULA,DEPOSITO,2022-01-27T11:17:23,1817.43
1044,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-01-06T12:07:57,4317.85
3320,0002,SANTANDER,MARIA,DEPOSITO,2022-01-07T04:01:13,1447.09
1520,0004,SANTANDER,JULIA,TRANSFERENCIA,2022-01-27T10:30:12,2106.70
2220,0007,SANTANDER,BRUNO,SAQUE,2022-02-09T13:24:57,899.83
1044,0007,SANTANDER,JOAO,DEPOSITO,2022-01-23T12:48:24,4881.14
3320,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-02-21T21:45:22,1506.73
3320,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-13T12:54:16,30.68
2220,0007,SANTANDER,JOAO,DEPOSITO,2022-01-06T00:46:53,1967.46
1520,0007,SANTANDER,BRUNO,SAQUE,2022-02-12T03:13:46,4146.35
1044,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-21T13:05:27,4435.61
1520,0007,SANTANDER,CARLOS,SAQUE,2022-02-22T21:59:07,2939.25
1520,0002,SANTANDER,BIA,SAQUE,2022-02-27T12:18:39,592.21
3320,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-01-03T19:08:16,716.67
3320,0001,SANTANDER,BIA,DEPOSITO,2022-02-02T21:50:56,791.24
3320,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-15T09:19:57,3480.87
1044,0002,SANTANDER,MARIA,TRANSFERENCIA,2022-01-19T02:58:46,4845.91
1520,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-21T19:01:10,2152.48
3320,0007,SANTANDER,ANA,DEPOSITO,2022-01-29T16:02:32,3308.27
1044,0004,SANTANDER,BIA,SAQUE,2022-01-05T06:09:56,1595.79
9999,0004,SANTANDER,CARLOS,DEPOSITO,2022-01-22T20:35:19,2569.46
1520,0001,SANTANDER,RAFAEL,SAQUE,2022-02-23T04:59:18,2976.62
1044,0004,SANTANDER,RAFAEL,SAQUE,2022-01-28T12:21:17,4431.69
1044,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-16T05:36:14,4334.91
9999,0004,SANTANDER,FELIPE,SAQUE,2022-02-17T21:31:37,3083.04
1520,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-02T04:07:44,1174.43
2220,0001,SANTANDER,BRUNO,SAQUE,2022-01-31T01:24:47,2709.26
1520,0007,SANTANDER,JOAO,DEPOSITO,2022-02-13T14:02:07,4318.60
3320,0007,SANTANDER,BRUNO,SAQUE,2022-01-13T17:26:34,984.50
1520,0004,SANTANDER,RAFAEL,DEPOSITO,2022-01-03T15:19:04,355.96
3320,0001,SANTANDER,MARIA,DEPOSITO,2022-01-23T08:52:10,3397.27
1520,0007,SANTANDER,PAULA,SAQUE,2022-01-31T16:24:40,2116.81
1044,0007,SANTANDER,BIA,SAQUE,2022-02-06T06:07:51,645.61
1044,0004,SANTANDER,MARIA,SAQUE,2022-01-24T19:34:43,2954.06
1044,0007,SANTANDER,BIA,DEPOSITO,2022-01-06T11:55:16,3548.57
1044,0004,SANTANDER,JULIA,SAQUE,2022-02-01T01:21:37,3472.29
2220,0001,SANTANDER,ANA,TRANSFERENCIA,2022-02-14T16:25:31,616.42
1520,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-30T03:51:10,4238.21
2220,0002,SANTANDER,BRUNO,DEPOSITO,2022-02-07T16:54:19,4425.99
9999,0002,SANTANDER,JULIA,DEPOSITO,2022-02-28T23:02:56,2474.99
9999,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-01T16:06:52,1871.90
2220,0001,SANTANDER,FELIPE,SAQUE,2022-02-16T10:26:48,4237.98
1520,0004,SANTANDER,JULIA,SAQUE,2022-01-10T17:37:35,2818.75
3320,0001,SANTANDER,BIA,DEPOSITO,2022-02-11T23:46:00,2444.86
3320,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-28T14:43:59,3493.32
3320,0002,SANTANDER,JULIA,TRANSFERENCIA,2022-02-09T07:25:16,1446.19
1520,0002,SANTANDER,RAFAEL,SAQUE,2022-02-01T06:41:14,1201.13
3320,0007,SANTANDER,PAULA,DEPOSITO,2022-02-27T15:30:46,3264.05
1044,0002,SANTANDER,PAULA,DEPOSITO,2022-01-23T23:41:02,3110.13
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-01-14T15:50:04,234.62
3320,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-01-10T02:51:04,1257.56
1520,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-19T08:09:58,1140.54
3320,0004,SANTANDER,CARLOS,SAQUE,2022-01-21T14:58:09,4807.68
2220,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-20T23:58:14,747.60
9999,0001,SANTANDER,PAULA,DEPOSITO,2022-02-01T04:10:32,4310.23
1044,0004,SANTANDER,ANA,SAQUE,2022-02-07T18:26:42,288.84
2220,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-07T17:48:25,1009.50
3320,0001,SANTANDER,JOAO,SAQUE,2022-02-08T04:33:59,3943.22
3320,0002,SANTANDER,FELIPE,SAQUE,2022-02-11T23:47:19,4964.48
3320,0002,SANTANDER,PAULA,DEPOSITO,2022-02-15T09:12:46,2334.84
3320,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-19T03:36:22,3499.52
1520,0007,SANTANDER,BRUNO,DEPOSITO,2022-02-16T10:09:09,142.36
2220,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-02-05T02:22:14,262.75
2220,0001,SANTANDER,ANA,TRANSFERENCIA,2022-01-31T09:47:24,848.16
9999,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-28T22:18:20,424.99
1520,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-06T05:00:13,662.25
2220,0004,SANTANDER,JOAO,TRANSFERENCIA,2022-02-12T04:03:34,2366.74
1044,0002,SANTANDER,BRUNO,DEPOSITO,2022-02-10T19:14:55,689.46
9999,0001,SANTANDER,BRUNO,SAQUE,2022-01-02T08:08:27,4214.01
3320,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-02-04T15:28:28,3171.83
2220,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-07T21:22:51,1414.34
2220,0004,SANTANDER,ANA,TRANSFERENCIA,2022-02-17T03:45:57,3228.80
3320,0001,SANTANDER,RAFAEL,SAQUE,2022-02-26T23:58:58,3495.22
9999,0007,SANTANDER,BIA,TRANSFERENCIA,2022-01-27T23:18:44,4210.73
9999,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-19T03:15:57,2136.82
9999,0004,SANTANDER,ANA,SAQUE,2022-01-28T09:19:49,2986.48
3320,0002,SANTANDER,BRUNO,DEPOSITO,2022-01-29T19:07:31,1083.17
3320,0002,SANTANDER,BIA,DEPOSITO,2022-02-06T23:48:30,508.04
1520,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-21T19:32:07,4028.10
1520,0001,SANTANDER,ANA,TRANSFERENCIA,2022-01-28T23:49:35,2812.36
1044,0002,SANTANDER,CARLOS,SAQUE,2022-01-01T09:30:57,3499.32
3320,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-16T20:37:51,688.22
3320,0004,SANTANDER,PAULA,DEPOSITO,2022-01-17T18:14:43,4133.73
3320,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-14T18:25:46,3732.87
2220,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-21T02:29:49,707.58
3320,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-02-23T00:21:23,3245.01
1520,0004,SANTANDER,RAFAEL,DEPOSITO,2022-01-07T13:02:09,1940.28
1520,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-20T09:52:01,3489.84
1044,0004,SANTANDER,BRUNO,DEPOSITO,2022-02-15T09:26:38,3738.22
9999,0004,SANTANDER,BRUNO,SAQUE,2022-02-01T12:17:47,2577.05
2220,0004,SANTANDER,BIA,DEPOSITO,2022-01-19T17:15:04,4418.09
9999,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-02-13T04:23:54,771.67
2220,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-01-06T18:18:17,2870.08
3320,0007,SANTANDER,MARIA,DEPOSITO,2022-02-08T21:52:33,662.91
1520,0007,SANTANDER,ANA,DEPOSITO,2022-01-31T22:31:19,3662.54
9999,0007,SANTANDER,CARLOS,DEPOSITO,2022-02-18T11:21:55,3327.88
9999,0007,SANTANDER,ANA,DEPOSITO,2022-02-04T19:18:17,4442.45
1044,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-15T15:47:09,2155.34
1520,0001,SANTANDER,JOAO,DEPOSITO,2022-02-20T20:29:02,2232.61
9999,0007,SANTANDER,RAFAEL,SAQUE,2022-01-29T06:28:32,3416.78
1044,0001,SANTANDER,BRUNO,DEPOSITO,2022-02-04T06:19:01,1277.51
1520,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-30T08:57:40,1300.80
9999,0007,SANTANDER,CARLOS,SAQUE,2022-01-14T22:53:33,4008.58
3320,0002,SANTANDER,RAFAEL,DEPOSITO,2022-02-21T21:16:01,4990.56
1520,0002,SANTANDER,ANA,DEPOSITO,2022-01-05T01:37:33,3651.22
2220,0001,SANTANDER,JULIA,DEPOSITO,2022-01-19T20:01:11,228.86
9999,0004,SANTANDER,CARLOS,SAQUE,2022-01-21T14:22:13,2563.96
2220,0001,SANTANDER,FELIPE,SAQUE,2022-02-02T07:26:39,3656.88
9999,0002,SANTANDER,JOAO,TRANSFERENCIA,2022-01-27T23:44:00,3733.79
3320,0004,SANTANDER,BIA,SAQUE,2022-02-26T16:32:35,3851.02
1520,0007,SANTANDER,BIA,DEPOSITO,2022-02-25T21:50:33,4388.32
3320,0004,SANTANDER,ANA,SAQUE,2022-02-23T21:47:59,1344.36
3320,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-27T05:50:55,2633.61
1044,0004,SANTANDER,JOAO,DEPOSITO,2022-01-20T20:51:17,1770.33
2220,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-02T08:59:48,2865.61
2220,0002,SANTANDER,BIA,DEPOSITO,2022-01-02T19:53:48,4441.47
9999,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-11T23:05:26,6.45
9999,0004,SANTANDER,CARLOS,SAQUE,2022-01-05T07:12:54,4007.35
1520,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-14T14:01:07,1661.29
1044,0001,SANTANDER,PAULA,SAQUE,2022-01-31T07:25:46,768.67
3320,0001,SANTANDER,BIA,TRANSFERENCIA,2022-02-12T17:19:02,3325.27
2220,0004,SANTANDER,RAFAEL,DEPOSITO,2022-02-14T16:31:13,1813.51
1044,0001,SANTANDER,CARLOS,SAQUE,2022-02-19T20:30:26,4496.87
1044,0002,SANTANDER,JULIA,SAQUE,2022-02-18T15:05:20,2610.39
3320,0004,SANTANDER,RAFAEL,DEPOSITO,2022-02-19T22:24:45,4030.10
1044,0001,SANTANDER,BIA,DEPOSITO,2022-01-16T10:54:04,1224.22
3320,0002,SANTANDER,BRUNO,SAQUE,2022-02-05T00:14:45,3613.14
2220,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-10T18:38:51,4193.38
1044,0002,SANTANDER,MARIA,DEPOSITO,2022-01-19T16:29:13,3499.27
2220,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-21T17:48:32,3286.36
1520,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-01-09T18:28:46,2344.23
9999,0002,SANTANDER,CARLOS,SAQUE,2022-02-07T00:55:26,4116.82
1044,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-23T06:42:07,2969.01
1520,0007,SANTANDER,FELIPE,SAQUE,2022-01-13T23:07:06,2301.38
3320,0002,SANTANDER,PAULA,SAQUE,2022-02-13T17:17:53,3123.74
9999,0001,SANTANDER,FELIPE,SAQUE,2022-01-23T03:16:34,2358.16
9999,0001,SANTANDER,JOAO,TRANSFERENCIA,2022-02-11T14:16:31,1582.48
1044,0007,SANTANDER,JOAO,TRANSFERENCIA,2022-02-23T14:41:38,1403.56
2220,0007,SANTANDER,BIA,DEPOSITO,2022-01-26T04:39:20,353.94
2220,0007,SANTANDER,PAULA,DEPOSITO,2022-01-31T11:22:50,1013.42
9999,0001,SANTANDER,RAFAEL,TRANSFERENCIA,2022-01-04T20:43:15,4215.12
3320,0007,SANTANDER,RAFAEL,SAQUE,2022-02-04T05:56:57,2916.34
1044,0007,SANTANDER,BIA,SAQUE,2022-02-24T03:49:46,2905.57
1044,0007,SANTANDER,FELIPE,DEPOSITO,2022-02-23T09:25:31,1051.28
1044,0007,SANTANDER,BRUNO,SAQUE,2022-02-20T23:37:36,115.25
3320,0001,SANTANDER,PAULA,DEPOSITO,2022-01-08T16:43:14,755.54
9999,0007,SANTANDER,MARIA,SAQUE,2022-01-12T02:50:32,4678.34
9999,0001,SANTANDER,ANA,TRANSFERENCIA,2022-01-09T13:33:27,2736.36
9999,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-22T10:20:19,2615.45
2220,0001,SANTANDER,RAFAEL,SAQUE,2022-01-03T13:52:21,3244.63
2220,0001,SANTANDER,BRUNO,DEPOSITO,2022-02-27T20:45:31,184.20
1520,0001,SANTANDER,PAULA,TRANSFERENCIA,2022-01-13T19:28:40,1098.01
3320,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-28T21:42:09,4467.43
3320,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-12T09:29:20,3307.10
9999,0007,SANTANDER,JOAO,SAQUE,2022-01-31T16:45:33,222.15
2220,0004,SANTANDER,PAULA,TRANSFERENCIA,2022-02-10T04:08:38,4311.40
3320,0002,SANTANDER,ANA,DEPOSITO,2022-02-13T07:28:03,67.34
2220,0007,SANTANDER,JULIA,TRANSFERENCIA,2022-01-10T20:39:18,3829.94
3320,0001,SANTANDER,ANA,DEPOSITO,2022-02-03T00:52:18,3161.00
1044,0007,SANTANDER,JOAO,DEPOSITO,2022-01-13T07:52:51,3218.89
9999,0007,SANTANDER,BIA,TRANSFERENCIA,2022-01-22T14:47:50,2583.37
1044,0004,SANTANDER,JOAO,DEPOSITO,2022-02-05T16:40:25,4909.30
9999,0002,SANTANDER,MARIA,SAQUE,2022-01-31T05:31:44,320.39
2220,0001,SANTANDER,MARIA,SAQUE,2022-01-23T00:31:58,4888.91
1044,0001,SANTANDER,JULIA,DEPOSITO,2022-02-22T00:23:51,4952.41
1520,0004,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-28T10:09:25,374.16
1520,0007,SANTANDER,PAULA,TRANSFERENCIA,2022-02-13T08:12:27,2689.10
3320,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-26T22:10:38,1786.45
9999,0004,SANTANDER,CARLOS,DEPOSITO,2022-02-15T22:14:12,2872.95
1044,0001,SANTANDER,JULIA,DEPOSITO,2022-02-11T11:37:05,4768.94
1520,0001,SANTANDER,BRUNO,SAQUE,2022-01-14T01:54:10,3066.17
2220,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-01-21T05:24:12,4343.15
1044,0007,SANTANDER,ANA,DEPOSITO,2022-01-16T13:12:57,3007.50
3320,0007,SANTANDER,JULIA,SAQUE,2022-02-19T10:09:30,1968.12
9999,0002,SANTANDER,JOAO,SAQUE,2022-02-24T20:23:37,4149.50
1044,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-16T21:23:45,4979.65
3320,0002,SANTANDER,FELIPE,DEPOSITO,2022-01-09T18:48:39,1880.20
1044,0001,SANTANDER,RAFAEL,DEPOSITO,2022-01-25T16:32:14,2688.18
9999,0007,SANTANDER,BRUNO,SAQUE,2022-02-15T07:10:20,4552.00
1044,0004,SANTANDER,BRUNO,DEPOSITO,2022-01-25T17:16:47,1944.49
1520,0004,SANTANDER,BIA,DEPOSITO,2022-02-22T21:24:16,1417.89
1520,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-12T03:44:49,2124.05
2220,0001,SANTANDER,ANA,SAQUE,2022-01-16T16:27:59,4487.90
1520,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-23T13:48:49,359.95
1044,0001,SANTANDER,JULIA,DEPOSITO,2022-01-27T13:12:07,3338.56
2220,0001,SANTANDER,BIA,DEPOSITO,2022-02-24T14:36:35,1017.77
2220,0007,SANTANDER,CARLOS,SAQUE,2022-01-13T11:20:13,2957.87
3320,0007,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-24T10:25:08,4855.50
1520,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-03T18:37:16,4846.25
1520,0007,SANTANDER,FELIPE,SAQUE,2022-02-24T03:50:19,4453.57
2220,0007,SANTANDER,PAULA,DEPOSITO,2022-01-12T22:52:37,2999.32
2220,0007,SANTANDER,BRUNO,DEPOSITO,2022-01-08T13:39:31,8.48
1044,0007,SANTANDER,JULIA,DEPOSITO,2022-01-17T21:12:26,4056.73
1520,0002,SANTANDER,FELIPE,SAQUE,2022-01-22T09:03:25,1344.06
9999,0001,SANTANDER,MARIA,SAQUE,2022-02-12T11:57:25,4859.77
9999,0002,SANTANDER,BRUNO,DEPOSITO,2022-02-04T18:23:41,3086.37
1520,0001,SANTANDER,PAULA,DEPOSITO,2022-01-08T00:09:39,1637.66
1044,0004,SANTANDER,BRUNO,SAQUE,2022-01-27T15:16:36,1469.53
9999,0002,SANTANDER,JULIA,SAQUE,2022-02-04T00:38:07,314.27
1044,0007,SANTANDER,ANA,DEPOSITO,2022-01-30T19:45:27,701.42
2220,0001,SANTANDER,MARIA,TRANSFERENCIA,2022-02-07T06:09:21,1232.42
3320,0007,SANTANDER,JULIA,SAQUE,2022-02-25T02:37:51,2923.20
1044,0007,SANTANDER,BIA,TRANSFERENCIA,2022-02-02T12:16:08,1780.72
3320,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-02-12T14:10:44,1878.77
1044,0001,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-05T08:48:49,132.60
9999,0004,SANTANDER,JOAO,SAQUE,2022-02-02T11:29:38,1717.03
3320,0004,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-25T20:05:56,4375.15
2220,0007,SANTANDER,FELIPE,SAQUE,2022-02-21T19:01:01,4553.11
3320,0001,SANTANDER,CARLOS,DEPOSITO,2022-01-24T10:02:15,4783.55
1520,0004,SANTANDER,ANA,DEPOSITO,2022-02-06T16:44:06,3656.34
1520,0004,SANTANDER,PAULA,DEPOSITO,2022-02-26T08:06:10,4147.46
3320,0004,SANTANDER,MARIA,SAQUE,2022-01-26T07:30:30,3483.71
9999,0007,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-15T07:09:21,2948.64
1044,0002,SANTANDER,MARIA,SAQUE,2022-01-01T18:49:16,1448.28
9999,0004,SANTANDER,CARLOS,SAQUE,2022-02-12T19:10:01,2478.24
2220,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-19T20:47:47,259.79
9999,0004,SANTANDER,RAFAEL,SAQUE,2022-01-06T19:17:05,500.43
9999,0007,SANTANDER,JULIA,SAQUE,2022-01-31T07:03:32,1031.45
1520,0004,SANTANDER,MARIA,SAQUE,2022-01-25T06:56:23,1144.97
2220,0007,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-11T02:04:08,4726.50
1520,0007,SANTANDER,RAFAEL,SAQUE,2022-02-23T06:46:46,2281.08
1520,0007,SANTANDER,RAFAEL,DEPOSITO,2022-02-11T02:13:53,1506.66
1044,0007,SANTANDER,JOAO,DEPOSITO,2022-02-23T04:44:11,3258.84
1520,0002,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-20T05:11:35,1222.71
1520,0004,SANTANDER,CARLOS,SAQUE,2022-01-20T01:07:23,62.17
1520,0001,SANTANDER,FELIPE,SAQUE,2022-01-06T06:21:52,925.91
9999,0007,SANTANDER,ANA,TRANSFERENCIA,2022-02-02T12:55:34,4549.86
1520,0004,SANTANDER,FELIPE,SAQUE,2022-01-28T23:48:11,3704.76
1520,0004,SANTANDER,FELIPE,SAQUE,2022-02-09T04:43:33,2044.88
1520,0001,SANTANDER,ANA,SAQUE,2022-01-25T20:44:36,1599.47
9999,0002,SANTANDER,JOAO,SAQUE,2022-02-09T00:15:03,2122.65
3320,0002,SANTANDER,RAFAEL,SAQUE,2022-01-13T11:57:03,679.28
3320,0004,SANTANDER,JOAO,SAQUE,2022-02-01T00:31:35,1161.30
9999,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-18T02:20:40,236.91
2220,0002,SANTANDER,JOAO,SAQUE,2022-01-05T12:01:11,4251.83
1520,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-01-30T18:46:22,1046.17
9999,0001,SANTANDER,JULIA,SAQUE,2022-01-17T22:10:12,1818.72
9999,0007,SANTANDER,MARIA,SAQUE,2022-01-16T08:55:16,1217.04
9999,0004,SANTANDER,ANA,DEPOSITO,2022-01-28T12:09:21,1666.95
3320,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-08T19:25:59,1492.71
1044,0007,SANTANDER,BRUNO,SAQUE,2022-01-17T19:43:52,1319.28
9999,0007,SANTANDER,BRUNO,SAQUE,2022-01-26T23:36:21,870.16
1520,0004,SANTANDER,JULIA,DEPOSITO,2022-02-14T01:28:13,3183.65
2220,0002,SANTANDER,CARLOS,TRANSFERENCIA,2022-02-25T14:50:00,2751.18
1044,0002,SANTANDER,BIA,DEPOSITO,2022-01-23T12:43:24,1781.70
1520,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-09T06:03:01,1855.26
1044,0001,SANTANDER,CARLOS,DEPOSITO,2022-02-07T20:58:04,4802.25
1044,0002,SANTANDER,RAFAEL,SAQUE,2022-02-10T10:38:42,2083.03
1520,0004,SANTANDER,PAULA,DEPOSITO,2022-01-22T06:42:57,1246.82
9999,0004,SANTANDER,FELIPE,DEPOSITO,2022-02-12T20:50:34,3887.50
1044,0007,SANTANDER,BRUNO,TRANSFERENCIA,2022-01-31T20:28:58,3334.95
1044,0002,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-09T14:03:41,637.28
9999,0004,SANTANDER,JULIA,SAQUE,2022-01-29T02:54:03,1013.54
2220,0007,SANTANDER,BIA,SAQUE,2022-01-29T21:56:53,517.19
2220,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-14T10:26:25,4317.19
2220,0002,SANTANDER,RAFAEL,SAQUE,2022-02-01T10:55:54,1358.00
1044,0007,SANTANDER,RAFAEL,DEPOSITO,2022-02-18T13:34:36,3745.67
3320,0001,SANTANDER,BRUNO,SAQUE,2022-02-08T04:26:49,3653.91
3320,0004,SANTANDER,BIA,DEPOSITO,2022-02-27T07:21:12,3194.94
9999,0001,SANTANDER,BRUNO,SAQUE,2022-02-04T10:00:32,4302.36
9999,0001,SANTANDER,MARIA,DEPOSITO,2022-02-20T00:39:50,3279.24
2220,0001,SANTANDER,JOAO,SAQUE,2022-01-03T05:52:36,2486.02
3320,0007,SANTANDER,FELIPE,DEPOSITO,2022-01-06T17:19:06,2358.18
3320,0001,SANTANDER,MARIA,DEPOSITO,2022-02-22T01:40:56,3068.11
2220,0001,SANTANDER,RAFAEL,SAQUE,2022-02-07T12:50:14,3659.85
9999,0002,SANTANDER,MARIA,SAQUE,2022-01-12T21:24:47,4895.25
2220,0002,SANTANDER,BIA,DEPOSITO,2022-02-12T21:59:05,1984.91
1044,0004,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-26T03:11:35,4957.48
3320,0007,SANTANDER,CARLOS,DEPOSITO,2022-02-09T08:47:20,1026.37
3320,0001,SANTANDER,PAULA,SAQUE,2022-02-26T19:20:01,4303.01
9999,0004,SANTANDER,JOAO,SAQUE,2022-02-08T09:22:32,4103.48
1044,0001,SANTANDER,MARIA,SAQUE,2022-02-10T03:47:04,3512.88
2220,0004,SANTANDER,BIA,DEPOSITO,2022-01-09T14:03:34,3102.49
2220,0001,SANTANDER,BRUNO,TRANSFERENCIA,2022-02-23T11:13:59,1121.76
1044,0002,SANTANDER,BIA,SAQUE,2022-01-04T04:34:22,525.29
2220,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-25T11:02:14,138.67
2220,0002,SANTANDER,BIA,TRANSFERENCIA,2022-01-27T10:03:32,3657.18
1520,0001,SANTANDER,JULIA,SAQUE,2022-01-23T11:43:21,1361.60
1044,0002,SANTANDER,PAULA,TRANSFERENCIA,2022-02-10T16:57:05,4166.32
3320,0004,SANTANDER,RAFAEL,SAQUE,2022-01-28T07:49:07,228.91
9999,0004,SANTANDER,MARIA,TRANSFERENCIA,2022-01-07T00:38:54,4775.11
2220,0007,SANTANDER,BIA,SAQUE,2022-01-04T15:50:27,370.49
1044,0001,SANTANDER,MARIA,DEPOSITO,2022-01-02T00:17:05,4876.62
9999,0001,SANTANDER,JOAO,SAQUE,2022-01-31T05:57:55,3281.13
3320,0001,SANTANDER,FELIPE,TRANSFERENCIA,2022-02-24T13:08:18,4154.14
2220,0007,SANTANDER,MARIA,DEPOSITO,2022-02-22T20:17:25,4996.26
1520,0001,SANTANDER,JULIA,DEPOSITO,2022-01-15T00:25:42,610.85
3320,0004,SANTANDER,RAFAEL,TRANSFERENCIA,2022-02-01T22:55:14,1512.51
1044,0002,SANTANDER,JOAO,SAQUE,2022-01-31T23:54:35,988.21
2220,0001,SANTANDER,PAULA,TRANSFERENCIA,2022-01-10T08:05:18,2428.83
9999,0001,SANTANDER,JULIA,TRANSFERENCIA,2022-02-07T02:29:30,294.74
1044,0007,SANTANDER,MARIA,TRANSFERENCIA,2022-01-09T09:21:02,3953.79
1520,0002,SANTANDER,FELIPE,TRANSFERENCIA,2022-01-10T11:47:59,2915.25
1044,0001,SANTANDER,FELIPE,DEPOSITO,2022-02-15T01:02:10,3345.37
